0	37.0000	
1	39.6807	
2	39.9359	
3	37.2332	
4	37.2637	
5	37.5262	
6	39.5999	
7	40.8195	
8	40.2166	
9	40.5705	
10	38.8804	
11	39.5848	
12	39.1827	
13	39.1273	
14	39.4469	
15	40.6434	
16	41.6997	
17	41.3779	
18	39.2455	
19	40.2415	
20	41.9823	
21	42.0671	
22	42.2457	
23	41.7682	
24	43.7568	
25	39.2168	
26	41.3154	
27	40.8360	
28	40.5847	
29	39.6664	
30	42.4038	
31	41.0293	
32	41.7988	
33	42.9086	
34	40.6539	
35	40.1240	
36	42.3300	
37	41.3514	
38	41.4081	
39	40.9277	
40	41.9965	
41	42.5169	
42	43.8658	
43	42.4548	
44	40.9257	
45	41.8276	
46	42.2634	
47	41.9379	
48	42.1584	
49	42.6947	
50	43.6080	
51	42.6959	
52	45.3477	
53	45.1585	
54	44.2223	
55	45.0000	
56	47.0377	
57	44.1092	
58	41.8194	
59	42.4351	
60	41.6399	
61	43.4990	
62	40.4830	
63	40.2466	
64	40.0474	
65	40.2039	
66	40.0286	
67	39.8219	
68	40.3861	
69	42.5296	
70	41.7025	
71	41.6157	
72	41.6167	
73	41.1723	
74	42.2972	
75	43.3011	
76	42.8100	
77	42.8400	
78	43.8139	
79	46.1927	
80	49.4797	
81	46.8359	
82	49.1458	
83	48.7964	
84	49.0737	
85	46.7273	
86	44.5869	
87	44.9166	
88	43.9390	
89	43.0825	
90	43.2562	
91	40.4463	
92	42.9728	
93	42.2568	
94	44.2098	
95	43.9331	
96	42.9246	
97	42.9921	
98	44.2125	
99	43.1314	
100	41.4353	
101	41.2259	
102	40.6325	
103	42.2126	
104	42.6352	
105	41.7190	
106	38.8351	
107	39.5941	
108	40.1368	
109	41.1362	
110	41.6190	
111	40.9528	
112	39.2130	
113	39.5550	
114	40.9790	
115	39.6375	
116	43.0107	
117	42.6077	
118	41.7865	
119	41.4906	
120	43.1039	
121	42.7295	
122	44.6688	
123	41.5680	
124	41.5519	
125	40.0634	
126	37.5250	
127	38.3258	
128	39.0663	
129	38.6159	
130	37.7387	
131	36.5799	
132	37.0400	
133	36.7048	
134	37.3187	
135	37.6576	
136	34.9756	
137	33.9853	
138	35.3959	
139	36.2103	
140	37.7548	
141	36.7211	
142	38.1856	
143	38.5943	
144	40.3288	
145	39.7060	
146	41.4835	
147	43.1144	
148	43.9399	
149	42.5990	
150	44.3577	
151	44.8561	
152	44.5498	
153	43.0167	
154	45.1867	
155	43.5104	
156	41.2808	
157	40.4158	
158	41.9749	
159	40.7584	
160	42.0610	
161	40.7959	
162	40.5662	
163	39.7256	
164	41.3838	
165	43.0000	
166	39.9565	
167	41.2303	
168	43.1332	
169	43.8638	
170	41.0917	
171	40.8674	
172	42.0610	
173	43.2231	
174	41.2107	
175	39.8650	
176	41.6000	
177	40.0612	
178	40.5108	
179	39.3235	
180	39.4864	
181	39.4830	
182	38.2940	
183	38.2298	
184	39.6726	
185	40.3274	
186	39.9139	
187	40.8000	
188	42.4263	
189	43.2360	
190	43.2944	
191	42.0742	
192	43.6553	
193	45.4182	
194	45.6156	
195	44.9646	
196	44.9572	
197	44.7189	
198	43.5771	
199	43.3619	
200	42.6289	
201	41.7766	
202	42.0641	
203	42.4303	
204	41.1247	
205	40.3361	
206	39.0644	
207	38.0026	
208	38.7778	
209	38.4971	
210	37.8512	
211	37.3533	
212	38.4964	
213	37.4196	
214	38.2202	
215	36.4923	
216	37.1782	
217	39.0707	
218	37.9040	
219	37.1143	
220	38.2381	
221	39.4636	
222	37.2164	
223	39.3405	
224	40.0571	
225	39.7651	
226	40.3095	
227	45.1408	
228	45.3899	
229	45.4685	
230	45.5427	
231	44.6400	
232	46.3853	
233	47.7706	
234	47.4233	
235	47.5427	
236	45.1372	
237	43.9796	
