0	59.0000	
1	46.2075	
2	53.1483	
3	61.3765	
4	66.0684	
5	70.4701	
6	72.3615	
7	63.2530	
8	53.2818	
9	55.2316	
10	59.6120	
11	66.7597	
12	69.7563	
13	63.7989	
14	62.3680	
15	63.5479	
16	57.6203	
17	54.6828	
18	61.8061	
19	54.0277	
20	50.7689	
21	56.3837	
22	62.8799	
23	55.5102	
24	57.6887	
25	57.0314	
26	52.4679	
27	54.2033	
28	56.0895	
29	51.2351	
30	49.4395	
31	48.3718	
32	54.0506	
33	53.8923	
34	63.2031	
35	69.8907	
36	78.4076	
37	78.0263	
38	89.9916	
39	89.0709	
40	81.8317	
41	75.8022	
42	68.7241	
43	62.0804	
44	61.9701	
45	59.6466	
46	54.1044	
47	42.4866	
48	37.1367	
49	39.8135	
50	39.0652	
51	39.4570	
52	46.1709	
53	48.6484	
54	44.4470	
55	52.6087	
56	54.8709	
57	48.9284	
58	47.1814	
59	43.2742	
60	37.1391	
61	40.6922	
62	45.6328	
63	58.2281	
64	50.6242	
65	52.1861	
66	57.3162	
67	65.3861	
68	79.6932	
69	55.7372	
70	51.0250	
71	45.2375	
72	48.9705	
73	46.3216	
74	38.2913	
75	43.8414	
76	43.4186	
77	45.0912	
78	69.3052	
79	110.8005	
80	167.5508	
81	160.6351	
82	170.2008	
83	192.5241	
84	190.1801	
85	165.0028	
86	145.4552	
87	113.8239	
88	104.5290	
89	93.2829	
90	86.5521	
91	63.6049	
92	77.3758	
93	78.6329	
94	54.5129	
95	39.8680	
96	58.9002	
97	52.3237	
98	39.2041	
99	37.2430	
100	50.0738	
101	51.6734	
102	42.4612	
103	41.1473	
104	39.1657	
105	34.1123	
106	37.0563	
107	39.3228	
108	41.0832	
109	39.9822	
110	51.3055	
111	58.6181	
112	51.0183	
113	45.9118	
114	41.5161	
115	37.8429	
116	39.0035	
117	38.9608	
118	41.7260	
119	48.7519	
120	40.2312	
121	37.0258	
122	39.2291	
123	44.6983	
124	45.3639	
125	45.9792	
126	54.9591	
127	54.0334	
128	56.5100	
129	50.9576	
130	57.3480	
131	63.7976	
132	81.0616	
133	88.6837	
134	97.9186	
135	94.2464	
136	86.2445	
137	68.4267	
138	58.9338	
139	48.5577	
140	43.2885	
141	40.2066	
142	43.8794	
143	44.2849	
144	40.5808	
145	48.6610	
146	44.7995	
147	43.9582	
148	44.3125	
149	43.0880	
150	41.8677	
151	40.5345	
152	41.8806	
153	42.2528	
154	43.7770	
155	43.3443	
156	43.4765	
157	37.7719	
158	41.5594	
159	42.8202	
160	42.0237	
161	42.8051	
162	36.4090	
163	35.5909	
164	44.3459	
165	57.5942	
166	60.8553	
167	57.6335	
168	49.5033	
169	45.3031	
170	49.1362	
171	49.9229	
172	61.5665	
173	75.0179	
174	64.1872	
175	52.8377	
176	44.5093	
177	49.3264	
178	59.5702	
179	80.5933	
180	131.1693	
181	189.1498	
182	206.5813	
183	228.4622	
184	235.2558	
185	232.8007	
186	226.2962	
187	213.6679	
188	164.5469	
189	106.7475	
190	71.2201	
191	60.8057	
192	80.8628	
193	85.9786	
194	85.9846	
195	78.8064	
196	96.5466	
197	108.0760	
198	97.0377	
199	80.7636	
200	74.4578	
201	72.3780	
202	77.4602	
203	70.8971	
204	73.9965	
205	64.5034	
206	47.5973	
207	44.2023	
208	49.4028	
209	45.0027	
210	52.0571	
211	52.6347	
212	55.4626	
213	56.1030	
214	56.3894	
215	49.4327	
216	38.8527	
217	42.3160	
218	43.4368	
219	50.9529	
220	51.8778	
221	53.9274	
222	47.5984	
223	49.9021	
224	55.3627	
225	48.5525	
226	46.6527	
227	46.2252	
228	48.4968	
229	50.2759	
230	50.9845	
231	46.3458	
232	37.1161	
233	34.9044	
234	34.4405	
235	39.4208	
236	42.8401	
237	44.7269	
238	44.0303	
239	45.4354	
240	40.9327	
241	45.6842	
242	61.6636	
243	61.6266	
244	70.2243	
245	62.4115	
246	52.7366	
247	60.9164	
248	70.8796	
249	70.4071	
250	55.6409	
251	46.8873	
252	46.5352	
253	47.5163	
254	48.4568	
255	42.1656	
256	46.2555	
257	43.4776	
258	41.6703	
259	45.9542	
260	51.4632	
261	52.2317	
262	37.3107	
263	33.6538	
264	32.7141	
265	32.5191	
266	36.4961	
267	36.9473	
268	38.6180	
269	47.3476	
270	43.0044	
271	42.9100	
272	53.3833	
273	52.5551	
274	46.2944	
275	51.2797	
276	48.0870	
277	48.0023	
278	57.6193	
279	46.3989	
280	39.3847	
281	39.4076	
282	40.4517	
283	46.0672	
284	53.0128	
285	59.6301	
286	50.1442	
287	36.8832	
288	36.3954	
289	37.2988	
290	45.0592	
291	39.0679	
292	33.4952	
293	42.5058	
294	40.0668	
295	50.7040	
296	63.9655	
297	62.6817	
298	56.4164	
299	50.5755	
300	48.1642	
301	59.3654	
302	55.4362	
303	53.6666	
304	70.9019	
305	72.7638	
306	66.6993	
307	58.2222	
308	71.9942	
309	95.0329	
310	130.5669	
311	129.9054	
312	126.4748	
313	96.5353	
314	60.9333	
315	49.6036	
316	81.7638	
317	137.3879	
318	164.4456	
319	191.8267	
320	198.6952	
321	195.4020	
322	247.3583	
323	206.3604	
324	173.5226	
325	197.1281	
326	125.3615	
327	87.7414	
328	52.7353	
329	49.9982	
330	45.3918	
331	48.4562	
332	53.9248	
333	64.7140	
334	59.2936	
335	48.4355	
336	60.4107	
337	68.1364	
338	59.5593	
339	42.2022	
340	37.7015	
341	48.1360	
342	45.6903	
343	41.9890	
344	37.5941	
345	39.1456	
346	41.7201	
347	45.2566	
348	44.6188	
349	41.1456	
350	34.4631	
351	33.8957	
352	33.8679	
353	39.3111	
354	43.1524	
355	47.4167	
356	56.8645	
357	44.9905	
358	56.2307	
359	57.2416	
360	54.9315	
361	52.0438	
362	49.0178	
363	38.8550	
364	38.3431	
365	41.6703	
366	41.7364	
367	46.6800	
368	59.9214	
369	64.8000	
370	66.5831	
371	79.6932	
372	80.0413	
373	84.4775	
374	86.2215	
375	80.0690	
376	64.5944	
377	60.0267	
378	59.3760	
379	48.6213	
380	43.7179	
381	46.8315	
382	51.7681	
383	58.4809	
384	68.8503	
385	69.9818	
386	64.9273	
387	71.4018	
388	74.5743	
389	76.0636	
390	65.9711	
391	53.5583	
392	44.0517	
393	41.3949	
394	40.3752	
395	36.4120	
396	36.5205	
397	38.0742	
398	46.2829	
399	42.9982	
400	49.2775	
401	51.8617	
402	57.5890	
403	54.4686	
404	55.4398	
405	51.1376	
406	50.2209	
407	47.5266	
408	42.2573	
409	40.8576	
410	41.7531	
411	41.6784	
412	38.3956	
413	36.3960	
414	38.7694	
415	44.1569	
416	46.8656	
417	43.5545	
418	41.3038	
419	41.5534	
420	39.0452	
421	35.6620	
422	39.7456	
423	38.5710	
424	42.3139	
425	44.6556	
426	49.8963	
427	45.0601	
428	38.6847	
429	37.4602	
430	42.5098	
431	41.7677	
432	38.9195	
433	37.8734	
434	37.2821	
435	41.5299	
436	42.7026	
437	44.1195	
438	43.3707	
439	38.2453	
440	43.5772	
441	50.5370	
442	58.4110	
443	58.6988	
444	64.6480	
445	55.2391	
446	48.1181	
447	42.7067	
448	36.2225	
449	35.2515	
450	34.7555	
451	37.6477	
452	40.9756	
453	46.4900	
454	45.1720	
455	36.1668	
456	39.2048	
457	40.7180	
458	40.8429	
459	38.2560	
460	43.4858	
461	40.9496	
462	36.1229	
463	40.4328	
464	50.6730	
465	57.6626	
466	50.4973	
467	50.1991	
468	43.7903	
469	61.1018	
470	67.6667	
471	58.5146	
472	41.7426	
473	60.7323	
474	83.8200	
475	72.2067	
476	83.5073	
477	95.7360	
478	89.6231	
479	71.2355	
480	74.5644	
481	74.0309	
482	71.5397	
483	78.0132	
484	87.2120	
485	121.3612	
486	162.7838	
487	213.5992	
488	173.1984	
489	128.1241	
490	153.1550	
491	154.5835	
492	171.6602	
493	189.3872	
494	180.8111	
495	226.4537	
496	201.2994	
497	169.0014	
498	131.8240	
499	142.5994	
500	127.3788	
501	124.5710	
502	143.3296	
503	141.7123	
504	197.6356	
505	224.1924	
506	212.8880	
507	154.4221	
508	126.2863	
509	90.6997	
510	64.2367	
511	52.9208	
512	58.6575	
513	78.4516	
514	87.9137	
515	83.4846	
516	87.0888	
517	89.7745	
518	64.9648	
519	62.7867	
520	70.3385	
521	65.8300	
522	64.6508	
523	73.6628	
524	66.7167	
525	53.1650	
526	45.3279	
527	46.9307	
528	63.8201	
529	70.8889	
530	72.0758	
531	69.2666	
532	74.8976	
533	76.6074	
534	58.9179	
535	51.3338	
536	45.8094	
537	41.2808	
538	34.9456	
539	40.4848	
540	36.4685	
541	37.6921	
542	37.5836	
543	33.9962	
544	31.3979	
545	37.5050	
546	36.8008	
547	47.5658	
548	39.0314	
549	37.7819	
550	44.4467	
551	48.2273	
552	42.3176	
553	44.4777	
554	39.5003	
555	41.0217	
556	43.0327	
557	40.8550	
558	39.4909	
559	46.8973	
560	42.4965	
561	43.3358	
562	46.7150	
563	58.7862	
564	72.9369	
565	85.8950	
566	81.9120	
567	88.6799	
568	77.8261	
569	73.8603	
570	63.1841	
571	57.0827	
572	62.0248	
573	48.7544	
574	42.1676	
575	33.7349	
576	38.9683	
577	40.4657	
578	38.7762	
579	41.5067	
580	39.5989	
581	42.8429	
582	36.8340	
583	38.8822	
584	35.6529	
585	32.1553	
586	34.0351	
587	35.0193	
588	33.9637	
589	35.0576	
590	37.2378	
591	37.1123	
592	42.7790	
593	42.8607	
594	40.7232	
