0	9.0000	
1	10.2723	
2	10.0235	
3	10.4529	
4	10.0771	
5	10.0830	
6	8.8855	
7	9.5025	
8	10.6917	
9	10.5852	
10	10.2895	
11	11.4468	
12	12.1291	
13	13.2797	
14	11.0241	
15	13.0190	
16	14.3209	
17	15.1128	
18	18.1459	
19	17.8863	
20	17.6087	
21	19.0047	
22	21.5408	
23	23.6879	
24	24.3182	
25	25.0784	
26	26.5737	
27	28.2671	
28	26.7157	
29	26.1509	
30	26.3761	
31	26.5046	
32	24.7162	
33	25.5361	
34	24.2527	
35	22.8830	
36	22.5374	
37	20.4235	
38	21.7699	
39	21.2665	
40	20.5422	
41	19.4255	
42	18.1993	
43	20.8023	
44	20.7839	
45	20.5887	
46	22.1460	
47	22.9973	
48	20.5463	
49	19.3147	
50	20.5351	
51	22.1820	
52	20.1619	
53	18.5745	
54	17.0638	
55	16.2597	
56	16.4351	
57	17.2988	
58	15.1064	
59	13.8196	
60	13.2297	
61	13.3236	
62	12.8487	
63	13.4257	
64	13.9001	
65	13.7422	
66	13.0212	
67	13.9639	
68	14.9827	
69	14.3722	
70	13.2726	
71	13.2539	
72	13.9251	
73	14.4304	
74	13.2265	
75	12.3342	
76	13.3669	
77	13.2850	
78	11.3783	
79	12.6638	
80	12.1863	
81	12.4124	
82	13.1508	
83	13.2730	
84	14.6140	
85	11.5068	
86	11.5800	
87	13.9196	
88	14.6405	
89	12.0487	
90	12.6308	
91	14.0956	
92	14.0000	
93	13.8863	
94	15.7888	
95	16.2734	
96	14.6936	
97	14.7419	
98	16.4873	
99	16.1400	
100	18.4938	
101	19.3761	
102	21.2139	
103	21.3717	
104	23.7698	
105	25.8900	
106	27.8355	
107	29.2270	
108	31.1240	
109	33.7292	
110	34.0209	
111	36.2678	
112	33.9447	
113	35.3273	
114	34.4784	
115	34.0538	
116	30.5463	
117	29.8492	
118	29.6181	
119	28.1081	
120	26.6233	
121	23.9442	
122	22.5553	
123	21.4758	
124	22.0000	
125	21.6355	
126	19.9350	
127	23.1107	
128	21.9471	
129	22.5206	
130	24.7054	
131	26.7567	
132	26.2716	
133	26.2669	
134	26.6036	
135	26.9837	
136	24.1281	
137	25.2186	
138	24.0477	
139	22.6840	
140	20.9096	
141	20.0123	
142	20.6184	
143	19.9398	
144	18.2551	
145	16.6315	
146	18.0213	
147	17.6028	
148	15.8644	
149	14.9122	
150	14.9556	
151	14.2935	
152	15.4102	
153	14.6636	
154	14.0022	
155	15.5062	
156	15.0551	
157	14.4722	
158	13.6725	
159	13.7328	
160	13.6800	
161	14.8815	
162	14.6695	
163	13.7803	
164	14.6564	
165	14.8251	
166	13.8936	
167	12.4927	
168	14.3090	
169	13.8894	
170	14.9940	
171	14.7116	
172	12.9293	
173	12.1676	
174	14.0763	
175	14.8834	
176	13.8511	
177	14.3764	
178	15.0410	
179	14.4121	
180	14.5018	
181	15.4226	
182	15.5745	
183	16.9740	
184	16.4929	
185	17.0421	
186	16.7227	
187	16.9780	
188	17.7037	
189	16.8728	
190	16.7675	
191	17.7901	
192	17.0038	
193	19.4547	
194	18.8589	
195	19.3414	
196	19.1434	
197	19.9299	
198	22.1489	
199	22.9719	
200	25.2640	
201	27.7583	
202	27.0279	
203	30.8913	
204	32.5564	
205	34.0539	
206	37.0843	
207	39.0222	
208	40.2481	
209	42.3429	
210	41.5347	
211	43.7729	
212	41.9845	
213	41.5828	
214	40.5278	
215	36.3567	
216	35.2775	
217	34.0205	
218	34.0747	
219	31.3592	
220	31.6876	
221	28.4676	
222	28.0069	
223	26.1983	
224	26.4256	
225	26.0365	
226	25.1183	
227	24.8604	
228	26.0307	
229	25.6068	
230	25.9800	
231	28.4797	
232	27.7277	
233	28.1608	
234	29.7220	
235	29.0000	
236	30.1583	
237	30.1631	
238	30.9178	
239	32.1835	
240	29.9392	
241	29.4161	
242	27.9472	
243	26.9941	
244	25.5215	
245	23.3947	
246	22.0101	
247	22.6450	
248	19.2553	
249	20.6596	
250	20.9251	
251	20.5671	
252	18.3121	
253	18.2968	
254	17.4669	
255	16.7530	
256	17.0659	
257	15.6430	
258	15.8279	
259	16.3231	
260	15.8544	
261	15.6286	
