0	0	
1	5	
2	5	
3	7	
4	7	
5	8	
6	9	
7	6	
8	8	
9	11	
10	10	
11	14	
12	12	
13	15	
14	17	
15	18	
16	19	
17	19	
18	21	
19	21	
20	18	
21	17	
22	17	
23	15	
24	15	
25	11	
26	13	
27	12	
28	11	
29	11	
30	10	
31	11	
32	10	
33	13	
34	13	
35	13	
36	14	
37	15	
38	14	
39	15	
40	15	
41	14	
42	13	
43	14	
44	12	
45	10	
46	11	
47	9	
48	9	
49	8	
50	7	
51	8	
52	7	
53	9	
54	6	
55	9	
56	5	
57	7	
58	6	
59	8	
60	9	
61	7	
62	7	
63	6	
64	6	
65	8	
66	6	
67	9	
68	6	
69	6	
70	10	
71	7	
72	8	
73	8	
74	6	
75	5	
76	8	
77	7	
78	7	
79	9	
80	7	
81	6	
82	7	
83	7	
84	8	
85	6	
86	9	
87	8	
88	6	
89	7	
90	6	
91	8	
92	7	
93	9	
94	9	
95	9	
96	10	
97	10	
98	11	
99	8	
100	11	
101	11	
102	13	
103	14	
104	11	
105	13	
106	16	
107	16	
108	17	
109	19	
110	24	
111	23	
112	26	
113	29	
114	26	
115	27	
116	27	
117	28	
118	26	
119	23	
120	23	
121	21	
122	21	
123	16	
124	15	
125	15	
126	16	
127	13	
128	14	
129	12	
130	14	
131	14	
132	12	
133	14	
134	16	
135	16	
136	15	
137	18	
138	18	
139	20	
140	18	
141	21	
142	19	
143	19	
144	21	
145	17	
146	14	
147	16	
148	14	
149	13	
150	11	
151	11	
152	10	
153	13	
154	9	
155	10	
156	10	
157	8	
158	10	
159	11	
160	9	
161	8	
162	8	
163	10	
164	8	
165	8	
166	9	
167	6	
168	9	
169	8	
170	9	
171	7	
172	7	
173	9	
174	8	
175	8	
176	9	
177	8	
178	10	
179	8	
180	10	
181	8	
182	11	
183	9	
184	9	
185	11	
186	7	
187	10	
188	10	
189	10	
190	7	
191	9	
192	9	
193	7	
194	10	
195	10	
196	11	
197	11	
198	9	
199	10	
200	10	
201	9	
202	10	
203	10	
204	12	
205	10	
206	10	
207	10	
208	11	
209	12	
210	11	
211	14	
212	12	
213	13	
214	12	
215	13	
216	11	
217	14	
218	15	
219	12	
220	15	
221	17	
222	16	
223	17	
224	14	
225	18	
226	18	
227	21	
228	24	
229	22	
230	25	
231	27	
232	30	
233	29	
234	30	
235	32	
236	35	
237	38	
238	37	
239	36	
240	37	
241	36	
242	35	
243	31	
244	31	
245	29	
246	29	
247	25	
248	26	
249	24	
250	22	
251	21	
252	23	
253	16	
254	20	
255	20	
256	19	
257	19	
258	19	
259	17	
260	15	
261	21	
262	18	
263	19	
264	19	
265	18	
266	21	
267	20	
268	24	
269	23	
270	23	
271	22	
272	25	
273	26	
274	25	
275	28	
276	26	
277	24	
278	21	
279	24	
280	23	
281	18	
282	19	
283	17	
284	16	
285	18	
286	15	
287	18	
288	16	
289	15	
290	15	
291	15	
292	13	
293	15	
294	14	
295	15	
296	10	
297	14	
298	12	
299	15	
300	12	
301	12	
302	11	
303	13	
304	13	
